	gene	GCF_000007885.1_ASM788v1	GCF_000009065.1_ASM906v1	GCF_000013805.1_ASM1380v1	GCF_000013825.1_ASM1382v1	GCF_000016445.1_ASM1644v1	GCF_000018805.1_ASM1880v1	GCF_000022805.1_ASM2280v1	GCF_000022845.1_ASM2284v1	GCF_000168235.2_ASM16823v2	GCF_000009345.1_ASM934v1	GCF_000016945.1_ASM1694v1	GCF_000047365.1_ASM4736v1	GCF_000167975.1_ASM16797v1	GCF_000167995.1_ASM16799v1	GCF_000168015.1_ASM16801v1	GCF_000168035.1_ASM16803v1	GCF_000173715.1_ASM17371v1	GCF_000173735.1_ASM17373v1	GCF_000173755.1_ASM17375v1	present
3373	WP_002223323.1	1.0	0.996078431372549	1.0	1.0	1.0	1.0	1.0	1.0	0.996078431372549	0.17058823529411765	0.9803921568627451	0.9607843137254902	0.17254901960784313	0.18235294117647058	0.19607843137254902	0.1843137254901961	0.19215686274509805	0.1568627450980392	0.14313725490196078	11
3374	WP_002223337.1	1.0	0.975103734439834	1.0	1.0	1.0	0.06224066390041494	1.0	1.0	0.975103734439834	0.8298755186721992	1.0	1.0	0.7302904564315352	0.7261410788381742	0.8174273858921162	0.8340248962655602	0.7883817427385892	0.7385892116182573	0.7468879668049793	18
3375	WP_002223364.1	0.9794238683127572	0.9794238683127572	0.9794238683127572	0.9794238683127572	0.9794238683127572	0.9794238683127572	0.9794238683127572	0.9794238683127572	0.9794238683127572	0.5390946502057613	0.9794238683127572	0.9794238683127572	0.5020576131687243	0.5349794238683128	0.5308641975308642	0.4773662551440329	0.46502057613168724	0.5349794238683128	0.37448559670781895	19
3376	WP_002223376.1	1.0	0.9953524399690162	1.0	0.9953524399690162	1.0	1.0	0.9953524399690162	0.9953524399690162	0.9953524399690162	0.7498063516653757	0.983733539891557	0.983733539891557	0.731990704879938	0.7598760650658405	0.7443841982958946	0.7234701781564679	0.7536793183578622	0.7296669248644462	0.6599535243996901	19
3377	WP_002223388.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.01818181818181818	0.12727272727272726	1.0	1.0	0.03636363636363636	0.03636363636363636	0.05454545454545454	0.07272727272727272	0.05454545454545454	0.05454545454545454	0.07272727272727272	10
3378	WP_002223398.1	0.9968404423380727	1.0	1.0	1.0	0.9921011058451816	0.9921011058451816	1.0	1.0	1.0	0.7424960505529226	0.976303317535545	0.9778830963665087	0.6998420221169036	0.7377567140600316	0.7503949447077409	0.69826224328594	0.7282780410742496	0.7251184834123223	0.65086887835703	19
3379	WP_002223401.1	0.9986004198740378	0.9986004198740378	1.0	1.0	0.9916025192442267	0.9762071378586424	1.0	1.0	0.9986004198740378	0.09727081875437368	0.6053184044786564	0.6801959412176347	0.1224632610216935	0.10916724982505248	0.15255423372988103	0.1231630510846746	0.11546536039188243	0.09307207837648705	0.086074177746676	11
3380	WP_002223436.1	0.9942965779467681	0.9942965779467681	1.0	1.0	0.9828897338403042	0.9942965779467681	1.0	1.0	0.9942965779467681	0.7756653992395437	0.9847908745247148	0.9847908745247148	0.7889733840304183	0.8041825095057035	0.1634980988593156	0.7737642585551331	0.7623574144486692	0.7604562737642585	0.6806083650190115	18
3381	WP_002223447.1	0.9954233409610984	0.9954233409610984	0.9954233409610984	0.9954233409610984	0.9954233409610984	0.9954233409610984	0.9954233409610984	0.9954233409610984	0.9954233409610984	0.18306636155606407	0.919908466819222	0.9084668192219679	0.6739130434782609	0.6624713958810069	0.5938215102974829	0.6544622425629291	0.6910755148741419	0.19679633867276888	0.13958810068649885	16
3382	WP_002223483.1	1.0	0.9855072463768116	1.0	0.9855072463768116	1.0	1.0	0.9855072463768116	0.9855072463768116	0.9855072463768116	0.13405797101449277	1.0	1.0	0.14855072463768115	0.14130434782608695	0.14855072463768115	0.14130434782608695	0.12681159420289856	0.13043478260869565	0.10869565217391304	11
3383	WP_002223523.1	1.0	1.0	1.0	1.0	1.0	0.9911894273127754	1.0	1.0	1.0	0.6431718061674009	0.947136563876652	0.947136563876652	0.6211453744493393	0.6255506607929515	0.6916299559471366	0.6696035242290749	0.13656387665198239	0.12334801762114538	0.14096916299559473	16
3384	WP_002223549.1	1.0	0.9333333333333333	1.0	0.9333333333333333	0.16231884057971013	1.0	0.16231884057971013	0.9333333333333333	0.9333333333333333	0.7043478260869566	1.0	1.0	0.6521739130434783	0.6289855072463768	0.6608695652173913	0.6260869565217392	0.6666666666666666	0.6260869565217392	0.5797101449275363	17
3385	WP_002223581.1	0.9830508474576272	0.9830508474576272	0.9830508474576272	0.9830508474576272	0.9830508474576272	0.9830508474576272	0.9830508474576272	0.9830508474576272	0.9830508474576272	0.7796610169491526	0.9830508474576272	0.9576271186440678	0.7838983050847458	0.8050847457627118	0.7457627118644068	0.8347457627118644	0.788135593220339	0.07627118644067797	0.06779661016949153	17
3386	WP_002223593.1	1.0	0.9461538461538461	1.0	0.9461538461538461	1.0	1.0	0.9461538461538461	0.9461538461538461	0.9461538461538461	0.7	1.0	1.0	0.6692307692307692	0.6615384615384615	0.7307692307692307	0.5923076923076923	0.6923076923076923	0.8769230769230769	0.7615384615384615	19
3387	WP_002223594.1	0.9629629629629629	0.9703703703703703	0.9703703703703703	0.9703703703703703	0.9629629629629629	0.9629629629629629	0.9703703703703703	0.9703703703703703	0.9703703703703703	0.7925925925925926	0.9333333333333333	0.9333333333333333	0.8148148148148148	0.037037037037037035	0.037037037037037035	0.044444444444444446	0.037037037037037035	0.02962962962962963	0.02962962962962963	13
3388	WP_002223598.1	1.0	0.09079445145018916	1.0	0.08701134930643127	1.0	1.0	0.08701134930643127	0.08827238335435057	0.09205548549810845	0.30012610340479196	0.9508196721311475	0.9634300126103404	0.3505674653215637	0.37578814627994955	0.32786885245901637	0.3354350567465322	0.31273644388398486	0.35435056746532156	0.1223203026481715	13
3389	WP_002223600.1	0.9928656361474435	0.9928656361474435	0.07015457788347206	0.9928656361474435	0.07609988109393578	0.07372175980975029	0.9928656361474435	0.9928656361474435	0.9928656361474435	0.2211652794292509	0.9239001189060642	0.9167657550535078	0.2473246135552913	0.24019024970273484	0.24494649227110582	0.26872770511296074	0.21997621878715815	0.06420927467300833	0.07847800237812129	14
3390	WP_002223601.1	1.0	0.09775967413441955	1.0	0.09775967413441955	1.0	0.08757637474541752	0.09368635437881874	0.9205702647657841	0.09979633401221996	0.6517311608961304	1.0	1.0	0.6537678207739308	0.6945010183299389	0.6435845213849287	0.7067209775967414	0.6782077393075356	0.6822810590631364	0.5926680244399185	14
3391	WP_002223602.1	0.9925093632958801	0.16104868913857678	1.0	0.16104868913857678	1.0	1.0	0.15730337078651685	0.15355805243445692	0.16104868913857678	0.14606741573033707	0.9775280898876404	0.9775280898876404	0.1647940074906367	0.149812734082397	0.16104868913857678	0.16104868913857678	0.15730337078651685	0.14232209737827714	0.13108614232209737	6
3392	WP_002223603.1	0.985	0.985	0.95	0.985	0.9375	0.0625	0.985	0.985	0.985	0.6575	0.985	0.97	0.625	0.6475	0.675	0.665	0.68	0.6975	0.465	18
3393	WP_002223606.1	0.9901315789473685	0.9950657894736842	1.0	0.9950657894736842	0.9506578947368421	1.0	0.9950657894736842	0.9950657894736842	0.9950657894736842	0.618421052631579	0.9901315789473685	0.9720394736842105	0.5723684210526315	0.6661184210526315	0.6134868421052632	0.6266447368421053	0.6299342105263158	0.5296052631578947	0.4440789473684211	19
3394	WP_002223614.1	0.9943566591422122	0.9943566591422122	1.0	0.9943566591422122	0.9943566591422122	0.9943566591422122	0.0744920993227991	0.9943566591422122	0.9943566591422122	0.8848758465011287	0.9943566591422122	0.9943566591422122	0.8871331828442438	0.9018058690744921	0.8882618510158014	0.8679458239277652	0.06772009029345373	0.8871331828442438	0.8690744920993227	17
3395	WP_002223648.1	0.9455587392550143	0.9455587392550143	1.0	0.9455587392550143	0.9455587392550143	0.9455587392550143	0.9455587392550143	0.9455587392550143	0.9455587392550143	0.5530085959885387	1.0	1.0	0.5300859598853869	0.0830945558739255	0.5616045845272206	0.5071633237822349	0.5845272206303725	0.5272206303724928	0.45558739255014324	18
3396	WP_002223671.1	0.9912408759124087	0.9912408759124087	0.9912408759124087	0.9912408759124087	0.027737226277372264	0.026277372262773723	0.9912408759124087	0.9912408759124087	0.9912408759124087	0.035036496350364967	0.9182481751824818	0.8978102189781022	0.03941605839416058	0.035036496350364967	0.033576642335766425	0.030656934306569343	0.033576642335766425	0.029197080291970802	0.029197080291970802	9
3397	WP_002223676.1	1.0	1.0	1.0	1.0	0.11312217194570136	0.11085972850678733	1.0	1.0	1.0	0.8393665158371041	1.0	1.0	0.13574660633484162	0.8280542986425339	0.8235294117647058	0.23076923076923078	0.8167420814479638	0.13574660633484162	0.1244343891402715	14
3398	WP_002223678.1	1.0	1.0	1.0	1.0	0.07360594795539034	0.06245353159851301	1.0	1.0	1.0	0.0758364312267658	0.8936802973977696	0.8929368029739777	0.06319702602230483	0.07360594795539034	0.0758364312267658	0.06468401486988848	0.06988847583643122	0.06319702602230483	0.053531598513011154	9
3399	WP_002223680.1	1.0	0.9911894273127754	1.0	0.9911894273127754	0.1277533039647577	0.11894273127753303	0.9911894273127754	0.9911894273127754	0.9911894273127754	0.13876651982378854	0.9647577092511013	0.9647577092511013	0.1211453744493392	0.14096916299559473	0.12334801762114538	0.13656387665198239	0.13215859030837004	0.1343612334801762	0.1145374449339207	9
3400	WP_002223682.1	0.05303030303030303	1.0	1.0	0.98989898989899	1.0	1.0	1.0	1.0	1.0	0.05808080808080808	0.6085858585858586	0.5808080808080808	0.05303030303030303	0.08080808080808081	0.05555555555555555	0.06313131313131314	0.047979797979797977	0.04040404040404041	0.05555555555555555	10
3401	WP_002223685.1	1.0	0.09243697478991597	1.0	1.0	1.0	0.9747899159663865	0.08823529411764706	0.08823529411764706	0.09663865546218488	0.10504201680672269	0.8319327731092437	0.9621848739495799	0.12184873949579832	0.11764705882352941	0.1134453781512605	0.10084033613445378	0.3907563025210084	0.08823529411764706	0.08403361344537816	8
3402	WP_002223686.1	1.0	0.85	1.0	1.0	1.0	1.0	1.0	1.0	0.85	0.1357142857142857	0.8928571428571429	0.9571428571428572	0.14285714285714285	0.1357142857142857	0.14285714285714285	0.12857142857142856	0.22142857142857142	0.15714285714285714	0.1	12
3403	WP_002223690.1	0.9747899159663865	0.9747899159663865	0.9747899159663865	0.9747899159663865	0.9747899159663865	0.9747899159663865	0.9747899159663865	0.9747899159663865	0.9747899159663865	0.5798319327731093	0.9747899159663865	0.9747899159663865	0.5630252100840336	0.5882352941176471	0.6302521008403361	0.6008403361344538	0.6092436974789915	0.5462184873949579	0.49159663865546216	19
3404	WP_002223730.1	0.9689119170984456	0.9689119170984456	1.0	0.9689119170984456	0.9689119170984456	0.9689119170984456	0.9689119170984456	0.9689119170984456	0.9689119170984456	0.05181347150259067	0.5440414507772021	0.5595854922279793	0.06735751295336788	0.046632124352331605	0.05699481865284974	0.05181347150259067	0.05181347150259067	0.05699481865284974	0.05181347150259067	11
3405	WP_002223743.1	1.0	0.9917355371900827	1.0	0.9944903581267218	0.9944903581267218	0.9944903581267218	0.9917355371900827	0.9917355371900827	0.9917355371900827	0.26170798898071623	1.0	1.0	0.2644628099173554	0.23415977961432508	0.27823691460055094	0.24517906336088155	0.26721763085399447	0.19559228650137742	0.2066115702479339	18
3406	WP_002223773.1	0.9590163934426229	0.9590163934426229	0.9590163934426229	0.9590163934426229	0.9590163934426229	0.9262295081967213	0.9590163934426229	0.9590163934426229	0.9590163934426229	0.5819672131147541	0.9590163934426229	0.9590163934426229	0.5491803278688525	0.7049180327868853	0.6721311475409836	0.680327868852459	0.5491803278688525	0.6229508196721312	0.5409836065573771	19
3407	WP_002223788.1	0.9875389408099688	0.9875389408099688	1.0	0.9875389408099688	0.9875389408099688	0.9875389408099688	0.9875389408099688	0.9875389408099688	0.9875389408099688	0.6666666666666666	0.9844236760124611	0.9875389408099688	0.6448598130841121	0.6261682242990654	0.6791277258566978	0.6448598130841121	0.6074766355140186	0.5046728971962616	0.08411214953271028	18
3408	WP_002223790.1	0.9675675675675676	0.9675675675675676	1.0	0.9675675675675676	0.9675675675675676	0.9675675675675676	0.021621621621621623	0.9675675675675676	0.9675675675675676	0.4702702702702703	0.8918918918918919	0.9675675675675676	0.4540540540540541	0.41081081081081083	0.4540540540540541	0.5945945945945946	0.518918918918919	0.032432432432432434	0.41081081081081083	17
3409	WP_002223796.1	0.11937984496124031	0.11782945736434108	1.0	1.0	1.0	0.11627906976744186	1.0	1.0	0.12093023255813953	0.4682170542635659	0.9627906976744186	0.9689922480620154	0.4806201550387597	0.4945736434108527	0.49767441860465117	0.49147286821705427	0.4496124031007752	0.4542635658914729	0.3178294573643411	15
3410	WP_002223800.1	0.9864559819413092	0.9864559819413092	0.9864559819413092	0.9864559819413092	0.9864559819413092	0.08577878103837472	0.9864559819413092	0.9864559819413092	0.9864559819413092	0.08126410835214447	0.9864559819413092	0.9864559819413092	0.10835214446952596	0.11060948081264109	0.07674943566591422	0.09255079006772009	0.0744920993227991	0.7720090293453724	0.08126410835214447	11
3411	WP_002223837.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.05263157894736842	0.9473684210526315	1.0	0.043859649122807015	0.03508771929824561	0.06140350877192982	0.08771929824561403	0.06140350877192982	0.08771929824561403	0.05263157894736842	11
3412	WP_002223839.1	0.9814814814814815	0.9814814814814815	0.9814814814814815	0.9814814814814815	0.9660493827160493	0.9814814814814815	0.9814814814814815	0.9814814814814815	0.9814814814814815	0.4845679012345679	0.9876543209876543	0.9506172839506173	0.5123456790123457	0.5092592592592593	0.4537037037037037	0.4506172839506173	0.49074074074074076	0.5030864197530864	0.30246913580246915	19
3413	WP_002223842.1	1.0	0.967741935483871	1.0	0.967741935483871	1.0	1.0	0.967741935483871	0.967741935483871	0.967741935483871	0.6290322580645161	1.0	0.9731182795698925	0.5645161290322581	0.5860215053763441	0.6236559139784946	0.6182795698924731	0.6129032258064516	0.6612903225806451	0.553763440860215	19
3414	WP_002223844.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9523809523809523	1.0	1.0	0.9428571428571428	0.9428571428571428	0.9428571428571428	1.0	0.9428571428571428	0.9428571428571428	0.9428571428571428	19
3415	WP_002223875.1	1.0	0.8898305084745762	1.0	0.8898305084745762	1.0	1.0	0.8898305084745762	0.8898305084745762	0.8983050847457628	0.059322033898305086	1.0	1.0	0.5423728813559322	0.5677966101694916	0.3983050847457627	0.4745762711864407	0.6271186440677966	0.07627118644067797	0.0423728813559322	16
3416	WP_002223882.1	0.9808917197452229	0.9808917197452229	1.0	0.9808917197452229	0.9808917197452229	0.08917197452229299	0.9808917197452229	0.9808917197452229	0.9808917197452229	0.10828025477707007	0.9394904458598726	0.9171974522292994	0.08280254777070063	0.11146496815286625	0.0732484076433121	0.10509554140127389	0.11146496815286625	0.09235668789808917	0.07006369426751592	10
3417	WP_002223912.1	1.0	0.06042296072507553	1.0	1.0	1.0	0.9818731117824774	1.0	1.0	1.0	0.7583081570996979	1.0	1.0	0.7915407854984894	0.7583081570996979	0.8036253776435045	0.7522658610271903	0.770392749244713	0.7129909365558912	0.6344410876132931	18
3418	WP_002223915.1	0.9914163090128756	0.08869814020028613	1.0	0.9914163090128756	0.9914163090128756	0.9914163090128756	0.9914163090128756	0.9914163090128756	0.09012875536480687	0.1044349070100143	0.9742489270386266	0.9742489270386266	0.17310443490701002	0.25608011444921314	0.11301859799713877	0.15736766809728184	0.09728183118741059	0.2804005722460658	0.0715307582260372	11
3419	WP_002223919.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.774869109947644	1.0	1.0	0.8141361256544503	0.7670157068062827	0.7958115183246073	0.7879581151832461	0.7722513089005235	0.7382198952879581	0.5654450261780105	19
3420	WP_002223940.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3380952380952381	1.0	1.0	0.35714285714285715	0.3142857142857143	0.430952380952381	0.35	0.3333333333333333	0.10238095238095238	0.10714285714285714	17
3421	WP_002223958.1	0.9949748743718593	0.9949748743718593	0.9949748743718593	0.9949748743718593	0.9949748743718593	1.0	0.9949748743718593	0.9949748743718593	0.9949748743718593	0.10050251256281408	0.9849246231155779	0.9849246231155779	0.135678391959799	0.10804020100502512	0.17587939698492464	0.11557788944723618	0.17587939698492464	0.09296482412060302	0.07788944723618091	11
3422	WP_002224010.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5858778625954199	0.916030534351145	0.9885496183206107	0.5935114503816794	0.5858778625954199	0.5916030534351145	0.5725190839694656	0.566793893129771	0.5591603053435115	0.5477099236641222	19
3423	WP_002224020.1	1.0	0.11182108626198083	1.0	0.11182108626198083	1.0	1.0	0.10862619808306709	0.10862619808306709	0.11182108626198083	0.7571884984025559	0.9616613418530351	1.0	0.8083067092651757	0.8083067092651757	0.7156549520766773	0.7795527156549521	0.10543130990415335	0.7539936102236422	0.09584664536741214	12
3424	WP_002224024.1	1.0	0.975609756097561	1.0	0.975609756097561	1.0	1.0	0.975609756097561	0.975609756097561	0.975609756097561	0.9065040650406504	1.0	1.0	0.8902439024390244	0.8943089430894309	0.8536585365853658	0.9227642276422764	0.8414634146341463	0.8536585365853658	0.6666666666666666	19
3425	WP_002224085.1	0.9883495145631068	0.9883495145631068	0.9883495145631068	0.9883495145631068	0.9883495145631068	0.9883495145631068	0.9883495145631068	0.9883495145631068	0.9883495145631068	0.858252427184466	0.9883495145631068	0.9883495145631068	0.945631067961165	0.941747572815534	0.8679611650485437	0.8427184466019417	0.8427184466019417	0.8388349514563107	0.7902912621359224	19
3426	WP_002224086.1	1.0	0.09020618556701031	1.0	0.08247422680412371	1.0	1.0	0.08505154639175258	0.09278350515463918	0.09536082474226804	0.7061855670103093	1.0	0.9845360824742269	0.7087628865979382	0.6804123711340206	0.6829896907216495	0.7319587628865979	0.7190721649484536	0.6649484536082474	0.5180412371134021	14
3427	WP_002224087.1	1.0	0.03814713896457766	1.0	0.039509536784741145	1.0	1.0	0.03814713896457766	0.039509536784741145	0.03814713896457766	0.02997275204359673	1.0	0.9918256130790191	0.02861035422343324	0.02997275204359673	0.03814713896457766	0.04495912806539509	0.03678474114441417	0.03814713896457766	0.0326975476839237	6
3428	WP_002224141.1	1.0	1.0	1.0	1.0	0.9815950920245399	1.0	1.0	1.0	1.0	0.9693251533742331	1.0	1.0	0.9846625766871165	0.9815950920245399	0.9815950920245399	0.950920245398773	0.9570552147239264	0.9386503067484663	0.9478527607361963	19
3429	WP_002224153.1	1.0	1.0	1.0	1.0	0.9868995633187773	1.0	0.10043668122270742	1.0	1.0	0.10262008733624454	0.6069868995633187	0.9759825327510917	0.09170305676855896	0.09388646288209607	0.10262008733624454	0.08951965065502183	0.09606986899563319	0.08951965065502183	0.0611353711790393	10
3430	WP_002224263.1	1.0	0.0425531914893617	1.0	0.0425531914893617	1.0	0.01702127659574468	0.0425531914893617	0.0425531914893617	0.03829787234042553	0.00851063829787234	0.02127659574468085	0.02127659574468085	0.01702127659574468	0.03404255319148936	0.03404255319148936	0.029787234042553193	0.00851063829787234	0.02553191489361702	0.00851063829787234	3
3431	WP_002224265.1	0.9884169884169884	0.05405405405405406	1.0	0.05019305019305019	1.0	0.04247104247104247	0.05405405405405406	0.05019305019305019	0.05405405405405406	0.06563706563706563	0.05791505791505792	0.06177606177606178	0.05405405405405406	0.05791505791505792	0.05791505791505792	0.06177606177606178	0.07335907335907337	0.06177606177606178	0.05791505791505792	3
3432	WP_002224280.1	0.9831460674157303	0.9831460674157303	0.9831460674157303	0.9831460674157303	0.9831460674157303	0.9831460674157303	0.9831460674157303	0.9831460674157303	0.9831460674157303	0.08426966292134831	0.9831460674157303	0.9831460674157303	0.08146067415730338	0.08146067415730338	0.0898876404494382	0.09269662921348315	0.07303370786516854	0.08426966292134831	0.0702247191011236	11
3433	WP_002224291.1	1.0	0.9615384615384616	1.0	0.9615384615384616	1.0	1.0	0.9615384615384616	0.9615384615384616	0.9615384615384616	0.46153846153846156	0.9615384615384616	0.9615384615384616	0.46794871794871795	0.47435897435897434	0.47435897435897434	0.47435897435897434	0.4551282051282051	0.4230769230769231	0.34615384615384615	19
3434	WP_002224293.1	1.0	1.0	1.0	1.0	1.0	0.9958711808422791	1.0	1.0	1.0	0.6118909991742362	0.985962014863749	0.976878612716763	0.601981833195706	0.5887696118909992	0.6127167630057804	0.6234516928158547	0.6127167630057804	0.5904211395540875	0.5301403798513625	19
3435	WP_002224294.1	0.9342105263157895	0.9342105263157895	0.9342105263157895	0.9342105263157895	0.9342105263157895	0.9342105263157895	0.9342105263157895	0.9342105263157895	0.9342105263157895	0.618421052631579	0.9342105263157895	0.9342105263157895	0.5131578947368421	0.5131578947368421	0.5131578947368421	0.5263157894736842	0.5263157894736842	0.5394736842105263	0.42105263157894735	19
3436	WP_002224296.1	0.9836065573770492	0.9836065573770492	0.9836065573770492	0.9836065573770492	0.9836065573770492	0.9836065573770492	0.9836065573770492	0.9836065573770492	0.9836065573770492	0.4972677595628415	0.9836065573770492	0.9836065573770492	0.4808743169398907	0.06284153005464481	0.45901639344262296	0.45901639344262296	0.4562841530054645	0.4426229508196721	0.25956284153005466	18
3437	WP_002224304.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.05517241379310345	1.0	1.0	0.09655172413793103	0.07586206896551724	0.04827586206896552	0.034482758620689655	0.08275862068965517	0.06206896551724138	0.020689655172413793	11
3438	WP_002224323.1	0.9375	1.0	1.0	1.0	0.7875	0.7875	1.0	1.0	1.0	0.0625	0.7875	0.7875	0.0625	0.075	0.05	0.075	0.05	0.0625	0.0375	11
3439	WP_002224361.1	1.0	0.15151515151515152	1.0	0.15151515151515152	1.0	0.15151515151515152	0.13636363636363635	0.15151515151515152	0.15151515151515152	0.09090909090909091	0.15151515151515152	0.15151515151515152	0.07575757575757576	0.06060606060606061	0.07575757575757576	0.10606060606060606	0.06060606060606061	0.07575757575757576	0.07575757575757576	3
3440	WP_002224363.1	1.0	0.03125	1.0	0.041666666666666664	1.0	0.020833333333333332	0.03125	0.041666666666666664	0.03125	0.0625	0.03125	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.052083333333333336	0.0625	0.08333333333333333	0.041666666666666664	0.09375	3
3441	WP_002224448.1	1.0	0.9977220956719818	1.0	0.9977220956719818	0.9954441913439636	1.0	0.9977220956719818	0.9977220956719818	0.9977220956719818	0.6977980258162491	1.0	1.0	0.6681852695520122	0.6909643128321944	0.7258921791951405	0.7015945330296127	0.715261958997722	0.6947608200455581	0.642369020501139	19
3442	WP_002224456.1	1.0	0.9863325740318907	0.04328018223234624	0.9863325740318907	1.0	1.0	0.9863325740318907	0.04555808656036447	0.9863325740318907	0.8246013667425968	1.0	1.0	0.8154897494305239	0.7927107061503417	0.8451025056947609	0.826879271070615	0.05922551252847381	0.7904328018223234	0.05922551252847381	15
3443	WP_002224461.1	1.0	0.9914040114613181	1.0	0.9914040114613181	1.0	1.0	0.9914040114613181	0.9914040114613181	0.9914040114613181	0.07306590257879657	0.9684813753581661	0.9742120343839542	0.07306590257879657	0.0673352435530086	0.07736389684813753	0.07593123209169055	0.06160458452722063	0.06160458452722063	0.0659025787965616	11
3444	WP_002224468.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5693069306930693	0.905940594059406	0.9356435643564357	0.5	0.4752475247524752	0.5495049504950495	0.5891089108910891	0.5099009900990099	0.5643564356435643	0.38613861386138615	19
3445	WP_002224585.1	0.09090909090909091	0.09090909090909091	1.0	0.09090909090909091	0.8181818181818182	0.09090909090909091	1.0	1.0	0.09090909090909091	0.06818181818181818	0.11363636363636363	0.8181818181818182	0.06818181818181818	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.06818181818181818	0.06818181818181818	0.0	5
3446	WP_002224683.1	1.0	1.0	1.0	1.0	0.9948096885813149	1.0	1.0	1.0	0.9186851211072664	0.6141868512110726	1.0	1.0	0.5657439446366782	0.5865051903114187	0.6366782006920415	0.5916955017301038	0.6280276816608996	0.6211072664359861	0.44809688581314877	19
3447	WP_002224723.1	1.0	1.0	1.0	1.0	1.0	0.9893842887473461	1.0	1.0	1.0	0.5605095541401274	0.9872611464968153	1.0	0.5711252653927813	0.5732484076433121	0.6305732484076433	0.6114649681528662	0.6220806794055201	0.5987261146496815	0.08492569002123142	18
3448	WP_002224759.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8704663212435233	0.9689119170984456	1.0	0.7875647668393783	0.8082901554404145	0.844559585492228	0.8393782383419689	0.8367875647668394	0.8626943005181347	0.7590673575129534	19
3449	WP_002224806.1	1.0	0.9823008849557522	1.0	0.9823008849557522	1.0	0.9911504424778761	0.9823008849557522	0.9823008849557522	0.9823008849557522	0.14601769911504425	0.915929203539823	0.9026548672566371	0.084070796460177	0.14601769911504425	0.09734513274336283	0.09734513274336283	0.07964601769911504	0.1415929203539823	0.07964601769911504	11
3450	WP_002224818.1	1.0	0.9739130434782609	1.0	1.0	1.0	1.0	1.0	1.0	0.9739130434782609	0.09130434782608696	1.0	1.0	0.06956521739130435	0.08260869565217391	0.6695652173913044	0.0782608695652174	0.09130434782608696	0.09565217391304348	0.05217391304347826	12
3451	WP_002224829.1	1.0	0.9973474801061007	1.0	1.0	1.0	0.993368700265252	1.0	0.9973474801061007	0.9973474801061007	0.8262599469496021	0.9946949602122016	0.9946949602122016	0.8222811671087533	0.8275862068965517	0.8037135278514589	0.8342175066312998	0.08753315649867374	0.8037135278514589	0.7254641909814323	18
3452	WP_002224836.1	1.0	0.9602649006622517	1.0	1.0	1.0	1.0	1.0	1.0	0.9602649006622517	0.7814569536423841	1.0	0.9602649006622517	0.8013245033112583	0.8211920529801324	0.7682119205298014	0.7682119205298014	0.7086092715231788	0.7814569536423841	0.6423841059602649	19
3453	WP_002224857.1	1.0	0.056074766355140186	1.0	1.0	1.0	1.0	1.0	1.0	0.056074766355140186	0.4205607476635514	1.0	1.0	0.48598130841121495	0.45794392523364486	0.4392523364485981	0.45794392523364486	0.38317757009345793	0.4766355140186916	0.24299065420560748	17
3454	WP_002224863.1	0.9875930521091811	0.9875930521091811	1.0	0.9851116625310173	1.0	1.0	1.0	1.0	1.0	0.7369727047146402	1.0	1.0	0.7692307692307693	0.7915632754342432	0.7320099255583127	0.7220843672456576	0.739454094292804	0.7617866004962779	0.6501240694789082	19
3455	WP_002224869.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.08571428571428572	0.02857142857142857	0.02857142857142857	0.0	0.05714285714285714	0.0	0.05714285714285714	11
3456	WP_002224905.1	0.9964561855670103	1.0	1.0	1.0	0.9961340206185567	0.9961340206185567	1.0	1.0	1.0	0.06411082474226804	0.8257087628865979	0.8125	0.06088917525773196	0.06990979381443299	0.06346649484536082	0.05960051546391753	0.06282216494845361	0.05283505154639175	0.052512886597938145	11
3457	WP_002225358.1	1.0	0.08743169398907104	1.0	0.9726775956284153	0.08743169398907104	0.9726775956284153	1.0	0.9726775956284153	0.08743169398907104	0.5300546448087432	0.9726775956284153	0.9781420765027322	0.5519125683060109	0.5191256830601093	0.5573770491803278	0.5573770491803278	0.5136612021857924	0.41530054644808745	0.366120218579235	16
3458	WP_002225365.1	1.0	0.9777777777777777	1.0	1.0	0.9777777777777777	1.0	1.0	1.0	0.9777777777777777	0.6185185185185185	1.0	1.0	0.5370370370370371	0.5259259259259259	0.6037037037037037	0.5740740740740741	0.6333333333333333	0.5925925925925926	0.45555555555555555	19
